,freq,lbd,S,aux,idl
26937,255788017557157.88,1.1720348e-06,-75.0,,
26938,255792295185250.16,1.1720152e-06,-75.0,,
26939,255796572956417.22,1.1719956e-06,-75.0,,
26940,255800850870666.3,1.171976e-06,-75.0,,
26941,255805128928004.5,1.1719564e-06,-75.0,,
26942,255809407128439.0,1.1719368e-06,-75.0,,
26943,255813685471977.0,1.1719172e-06,-75.0,,
26944,255817963958625.75,1.1718976e-06,-75.0,,
26945,255822242588392.3,1.171878e-06,-75.0,,
26946,255826521361283.9,1.1718584e-06,-75.0,,
26947,255830800277307.75,1.1718388e-06,-75.0,,
26948,255835079336471.03,1.1718192e-06,-75.0,,
26949,255839358538780.88,1.1717996e-06,-75.0,,
26950,255843637884244.47,1.17178e-06,-75.0,,
26951,255847917372869.03,1.1717604e-06,-75.0,,
26952,255852197004661.8,1.1717408e-06,-75.0,,
26953,255856476779629.84,1.1717212e-06,-75.0,,
26954,255860756697780.38,1.1717016e-06,-75.0,,
26955,255865036759120.62,1.171682e-06,-75.0,,
26956,255869316963657.8,1.1716624e-06,-75.0,,
26957,255873597311399.0,1.1716428e-06,-75.0,,
26958,255877877802351.47,1.1716232e-06,-75.0,,
26959,255882158436522.38,1.1716036e-06,-75.0,,
26960,255886439213918.94,1.171584e-06,-75.0,,
26961,255890720134548.3,1.1715644e-06,-75.0,,
26962,255895001198417.7,1.1715448e-06,-75.0,,
26963,255899282405534.25,1.1715252e-06,-74.5433427,,
26964,255903563755905.25,1.1715056e-06,-70.7274341,,
26965,255907845249537.78,1.171486e-06,-66.7935792,,
26966,255912126886439.1,1.1714664e-06,-67.5795086,,
26967,255916408666616.34,1.1714468e-06,-72.4849465,,
26968,255920690590076.8,1.1714272e-06,-75.0,,
26969,255924972656827.56,1.1714076e-06,-75.0,,
26970,255929254866875.88,1.171388e-06,-75.0,,
26971,255933537220228.9,1.1713684e-06,-75.0,,
26972,255937819716893.9,1.1713488e-06,-75.0,,
26973,255942102356878.0,1.1713292e-06,-75.0,,
26974,255946385140188.38,1.1713096e-06,-75.0,,
26975,255950668066832.28,1.17129e-06,-75.0,,
26976,255954951136816.94,1.1712704e-06,-75.0,,
26977,255959234350149.44,1.1712508e-06,-75.0,,
26978,255963517706837.03,1.1712312e-06,-75.0,,
26979,255967801206886.94,1.1712116e-06,-75.0,,
26980,255972084850306.34,1.171192e-06,-75.0,,
26981,255976368637102.47,1.1711724e-06,-75.0,,
26982,255980652567282.44,1.1711528e-06,-75.0,,
26983,255984936640853.47,1.1711332e-06,-75.0,,
26984,255989220857822.8,1.1711136e-06,-75.0,,
26985,255993505218197.7,1.171094e-06,-75.0,,
26986,255997789721985.22,1.1710744e-06,-75.0,,
26987,256002074369192.62,1.1710548e-06,-75.0,,
26988,256006359159827.12,1.1710352e-06,-75.0,,
26989,256010644093895.94,1.1710156e-06,-75.0,,
26990,256014929171406.22,1.170996e-06,-75.0,,
26991,256019214392365.2,1.1709764e-06,-75.0,,
26992,256023499756780.06,1.1709568e-06,-75.0,,
26993,256027785264658.1,1.1709372e-06,-75.0,,
26994,256032070916006.4,1.1709176e-06,-75.0,,
26995,256036356710832.2,1.170898e-06,-75.0,,
26996,256040642649142.72,1.1708784e-06,-75.0,,
26997,256044928730945.2,1.1708588e-06,-75.0,,
26998,256049214956246.78,1.1708392e-06,-75.0,,
26999,256053501325054.7,1.1708196e-06,-75.0,,
27000,256057787837376.12,1.1708e-06,-75.0,,
27001,256062074493218.38,1.1707804e-06,-75.0,,
27002,256066361292588.56,1.1707608e-06,-75.0,,
27003,256070648235493.88,1.1707412e-06,-75.0,,
27004,256074935321941.6,1.1707216e-06,-75.0,,
27005,256079222551938.94,1.170702e-06,-75.0,,
27006,256083509925493.03,1.1706824e-06,-75.0,,
27007,256087797442611.12,1.1706628e-06,-75.0,,
27008,256092085103300.47,1.1706432e-06,-75.0,,
27009,256096372907568.25,1.1706236e-06,-75.0,,
27010,256100660855421.66,1.170604e-06,-75.0,,
27011,256104948946867.9,1.1705844e-06,-75.0,,
27012,256109237181914.22,1.1705648e-06,-75.0,,
27013,256113525560567.88,1.1705452e-06,-75.0,,
27014,256117814082835.97,1.1705256e-06,-75.0,,
27015,256122102748725.75,1.170506e-06,-75.0,,
27016,256126391558244.5,1.1704864e-06,-75.0,,
27017,256130680511399.4,1.1704668e-06,-75.0,,
27018,256134969608197.62,1.1704472e-06,-75.0,,
27019,256139258848646.44,1.1704276e-06,-75.0,,
27020,256143548232753.0,1.170408e-06,-75.0,,
27021,256147837760524.66,1.1703884e-06,-75.0,,
27022,256152127431968.47,1.1703688e-06,-75.0,,
27023,256156417247091.72,1.1703492e-06,-75.0,,
27024,256160707205901.66,1.1703296e-06,-75.0,,
27025,256164997308405.5,1.17031e-06,-75.0,,
27026,256169287554610.38,1.1702904e-06,-75.0,,
27027,256173577944523.62,1.1702708e-06,-75.0,,
27028,256177868478152.38,1.1702512e-06,-75.0,,
27029,256182159155503.9,1.1702316e-06,-75.0,,
27030,256186449976585.44,1.170212e-06,-75.0,,
27031,256190740941404.16,1.1701924e-06,-75.0,,
27032,256195032049967.3,1.1701728e-06,-75.0,,
27033,256199323302282.1,1.1701532e-06,-75.0,,
27034,256203614698355.8,1.1701336e-06,-75.0,,
27035,256207906238195.6,1.170114e-06,-75.0,,
27036,256212197921808.7,1.1700944e-06,-75.0,,
27037,256216489749202.34,1.1700748e-06,-75.0,,
27038,256220781720383.8,1.1700552e-06,-75.0,,
27039,256225073835360.22,1.1700356e-06,-75.0,,
27040,256229366094138.88,1.170016e-06,-75.0,,
27041,256233658496726.97,1.1699964e-06,-75.0,,
27042,256237951043131.8,1.1699768e-06,-75.0,,
27043,256242243733360.5,1.1699572e-06,-75.0,,
27044,256246536567420.34,1.1699376e-06,-75.0,,
27045,256250829545318.53,1.169918e-06,-75.0,,
27046,256255122667062.38,1.1698984e-06,-75.0,,
27047,256259415932659.0,1.1698788e-06,-75.0,,
27048,256263709342115.7,1.1698592e-06,-75.0,,
27049,256268002895439.66,1.1698396e-06,-75.0,,
27050,256272296592638.2,1.16982e-06,-75.0,,
27051,256276590433718.44,1.1698004e-06,-75.0,,
27052,256280884418687.66,1.1697808e-06,-75.0,,
27053,256285178547553.1,1.1697612e-06,-75.0,,
27054,256289472820322.03,1.1697416e-06,-75.0,,
27055,256293767237001.62,1.169722e-06,-75.0,,
27056,256298061797599.12,1.1697024e-06,-75.0,,
27057,256302356502121.75,1.1696828e-06,-75.0,,
27058,256306651350576.84,1.1696632e-06,-75.0,,
27059,256310946342971.5,1.1696436e-06,-75.0,,
27060,256315241479313.0,1.169624e-06,-75.0,,
27061,256319536759608.62,1.1696044e-06,-75.0,,
27062,256323832183865.62,1.1695848e-06,-75.0,,
27063,256328127752091.12,1.1695652e-06,-75.0,,
27064,256332423464292.47,1.1695456e-06,-75.0,,
27065,256336719320476.84,1.169526e-06,-75.0,,
27066,256341015320651.53,1.1695064e-06,-75.0,,
27067,256345311464823.72,1.1694868e-06,-75.0,,
27068,256349607753000.7,1.1694672e-06,-75.0,,
27069,256353904185189.66,1.1694476e-06,-75.0,,
27070,256358200761397.9,1.169428e-06,-75.0,,
27071,256362497481632.6,1.1694084e-06,-75.0,,
27072,256366794345901.03,1.1693888e-06,-75.0,,
27073,256371091354210.44,1.1693692e-06,-75.0,,
27074,256375388506568.12,1.1693496e-06,-75.0,,
27075,256379685802981.22,1.16933e-06,-75.0,,
27076,256383983243457.0,1.1693104e-06,-75.0,,
27077,256388280828002.75,1.1692908e-06,-75.0,,
27078,256392578556625.7,1.1692712e-06,-75.0,,
27079,256396876429333.1,1.1692516e-06,-75.0,,
27080,256401174446132.16,1.169232e-06,-75.0,,
27081,256405472607030.16,1.1692124e-06,-75.0,,
27082,256409770912034.34,1.1691928e-06,-75.0,,
27083,256414069361151.97,1.1691732e-06,-75.0,,
27084,256418367954390.25,1.1691536e-06,-75.0,,
27085,256422666691756.44,1.169134e-06,-75.0,,
27086,256426965573257.8,1.1691144e-06,-74.6998212,,
27087,256431264598901.66,1.1690948e-06,-70.8302873,,
27088,256435563768695.12,1.1690752e-06,-66.9405612,,
27089,256439863082645.5,1.1690556e-06,-61.1422656,,
27090,256444162540760.06,1.169036e-06,-53.3485458,,
27091,256448462143046.1,1.1690164e-06,-49.9023124,,
27092,256452761889510.75,1.1689968e-06,-52.6264215,,
27093,256457061780161.3,1.1689772e-06,-60.3548209,,
27094,256461361815005.06,1.1689576e-06,-65.9982309,,
27095,256465661994049.3,1.168938e-06,-70.1706902,,
27096,256469962317301.2,1.1689184e-06,-72.1099061,,
27097,256474262784768.0,1.1688988e-06,-74.454755,,
27098,256478563396457.03,1.1688792e-06,-75.0,,
27099,256482864152375.53,1.1688596e-06,-75.0,,
27100,256487165052530.72,1.16884e-06,-75.0,,
27101,256491466096929.84,1.1688204e-06,-75.0,,
27102,256495767285580.22,1.1688008e-06,-75.0,,
27103,256500068618489.1,1.1687812e-06,-75.0,,
27104,256504370095663.66,1.1687616e-06,-75.0,,
27105,256508671717111.22,1.168742e-06,-75.0,,
27106,256512973482839.03,1.1687224e-06,-75.0,,
27107,256517275392854.38,1.1687028e-06,-75.0,,
27108,256521577447164.47,1.1686832e-06,-75.0,,
27109,256525879645776.6,1.1686636e-06,-75.0,,
27110,256530181988698.0,1.168644e-06,-75.0,,
27111,256534484475936.0,1.1686244e-06,-75.0,,
27112,256538787107497.78,1.1686048e-06,-75.0,,
27113,256543089883390.62,1.1685852e-06,-75.0,,
27114,256547392803621.78,1.1685656e-06,-75.0,,
27115,256551695868198.62,1.168546e-06,-75.0,,
27116,256555999077128.25,1.1685264e-06,-75.0,,
27117,256560302430418.03,1.1685068e-06,-75.0,,
27118,256564605928075.2,1.1684872e-06,-75.0,,
27119,256568909570107.06,1.1684676e-06,-75.0,,
27120,256573213356520.78,1.168448e-06,-75.0,,
27121,256577517287323.72,1.1684284e-06,-75.0,,
27122,256581821362523.1,1.1684088e-06,-75.0,,
27123,256586125582126.25,1.1683892e-06,-75.0,,
27124,256590429946140.34,1.1683696e-06,-75.0,,
27125,256594734454572.7,1.16835e-06,-75.0,,
27126,256599039107430.56,1.1683304e-06,-75.0,,
27127,256603343904721.28,1.1683108e-06,-75.0,,
27128,256607648846452.0,1.1682912e-06,-75.0,,
27129,256611953932630.06,1.1682716e-06,-75.0,,
27130,256616259163262.72,1.168252e-06,-75.0,,
27131,256620564538357.25,1.1682324e-06,-75.0,,
27132,256624870057920.97,1.1682128e-06,-75.0,,
27133,256629175721961.06,1.1681932e-06,-75.0,,
27134,256633481530484.84,1.1681736e-06,-75.0,,
27135,256637787483499.6,1.168154e-06,-75.0,,
27136,256642093581012.6,1.1681344e-06,-75.0,,
27137,256646399823031.1,1.1681148e-06,-75.0,,
27138,256650706209562.38,1.1680952e-06,-75.0,,
27139,256655012740613.7,1.1680756e-06,-75.0,,
27140,256659319416192.38,1.168056e-06,-75.0,,
27141,256663626236305.66,1.1680364e-06,-75.0,,
27142,256667933200960.8,1.1680168e-06,-75.0,,
27143,256672240310165.1,1.1679972e-06,-75.0,,
27144,256676547563925.9,1.1679776e-06,-75.0,,
27145,256680854962250.34,1.167958e-06,-75.0,,
27146,256685162505145.8,1.1679384e-06,-75.0,,
27147,256689470192619.53,1.1679188e-06,-75.0,,
27148,256693778024678.84,1.1678992e-06,-75.0,,
27149,256698086001330.97,1.1678796e-06,-75.0,,
27150,256702394122583.2,1.16786e-06,-75.0,,
27151,256706702388442.78,1.1678404e-06,-75.0,,
27152,256711010798917.12,1.1678208e-06,-75.0,,
27153,256715319354013.34,1.1678012e-06,-75.0,,
27154,256719628053738.8,1.1677816e-06,-75.0,,
27155,256723936898100.78,1.167762e-06,-75.0,,
27156,256728245887106.62,1.1677424e-06,-75.0,,
27157,256732555020763.5,1.1677228e-06,-75.0,,
27158,256736864299078.72,1.1677032e-06,-75.0,,
27159,256741173722059.62,1.1676836e-06,-75.0,,
27160,256745483289713.5,1.167664e-06,-75.0,,
27161,256749793002047.56,1.1676444e-06,-75.0,,
27162,256754102859069.1,1.1676248e-06,-75.0,,
27163,256758412860785.47,1.1676052e-06,-75.0,,
27164,256762723007203.94,1.1675856e-06,-75.0,,
27165,256767033298331.75,1.167566e-06,-75.0,,
27166,256771343734176.22,1.1675464e-06,-75.0,,
27167,256775654314744.62,1.1675268e-06,-75.0,,
27168,256779965040044.3,1.1675072e-06,-75.0,,
27169,256784275910082.47,1.1674876e-06,-75.0,,
27170,256788586924866.47,1.167468e-06,-75.0,,
27171,256792898084403.53,1.1674484e-06,-75.0,,
27172,256797209388701.06,1.1674288e-06,-75.0,,
27173,256801520837766.25,1.1674092e-06,-75.0,,
27174,256805832431606.38,1.1673896e-06,-75.0,,
27175,256810144170228.78,1.16737e-06,-74.8236153,,
27176,256814456053640.8,1.1673504e-06,-75.0,,
27177,256818768081849.66,1.1673308e-06,-75.0,,
27178,256823080254862.62,1.1673112e-06,-75.0,,
27179,256827392572687.06,1.1672916e-06,-75.0,,
27180,256831705035330.22,1.167272e-06,-75.0,,
27181,256836017642799.47,1.1672524e-06,-75.0,,
27182,256840330395102.0,1.1672328e-06,-75.0,,
27183,256844643292245.16,1.1672132e-06,-75.0,,
27184,256848956334236.22,1.1671936e-06,-75.0,,
27185,256853269521082.56,1.167174e-06,-75.0,,
27186,256857582852791.38,1.1671544e-06,-75.0,,
27187,256861896329370.0,1.1671348e-06,-75.0,,
27188,256866209950825.75,1.1671152e-06,-75.0,,
27189,256870523717165.94,1.1670956e-06,-75.0,,
27190,256874837628397.8,1.167076e-06,-75.0,,
27191,256879151684528.7,1.1670564e-06,-75.0,,
27192,256883465885565.88,1.1670368e-06,-75.0,,
27193,256887780231516.75,1.1670172e-06,-75.0,,
27194,256892094722388.47,1.1669976e-06,-74.505737,,
27195,256896409358188.4,1.166978e-06,-73.7094658,,
27196,256900724138923.88,1.1669584e-06,-69.2352698,,
27197,256905039064602.22,1.1669388e-06,-65.3307833,,
27198,256909354135230.62,1.1669192e-06,-65.5977359,,
27199,256913669350816.47,1.1668996e-06,-70.5271402,,
27200,256917984711367.03,1.16688e-06,-73.5142145,,
27201,256922300216889.72,1.1668604e-06,-75.0,,
27202,256926615867391.7,1.1668408e-06,-75.0,,
27203,256930931662880.3,1.1668212e-06,-75.0,,
27204,256935247603362.88,1.1668016e-06,-75.0,,
27205,256939563688846.78,1.166782e-06,-75.0,,
27206,256943879919339.2,1.1667624e-06,-75.0,,
27207,256948196294847.5,1.1667428e-06,-75.0,,
27208,256952512815379.0,1.1667232e-06,-75.0,,
27209,256956829480941.03,1.1667036e-06,-75.0,,
27210,256961146291540.8,1.166684e-06,-75.0,,
27211,256965463247185.72,1.1666644e-06,-75.0,,
27212,256969780347883.06,1.1666448e-06,-75.0,,
27213,256974097593640.22,1.1666252e-06,-75.0,,
27214,256978414984464.34,1.1666056e-06,-75.0,,
27215,256982732520362.84,1.166586e-06,-75.0,,
27216,256987050201343.0,1.1665664e-06,-74.54355,,
27217,256991368027412.22,1.1665468e-06,-75.0,,
27218,256995685998577.66,1.1665272e-06,-75.0,,
27219,257000004114846.75,1.1665076e-06,-75.0,,
27220,257004322376226.75,1.166488e-06,-75.0,,
27221,257008640782725.03,1.1664684e-06,-75.0,,
27222,257012959334348.84,1.1664488e-06,-75.0,,
27223,257017278031105.53,1.1664292e-06,-75.0,,
27224,257021596873002.4,1.1664096e-06,-75.0,,
27225,257025915860046.84,1.16639e-06,-75.0,,
27226,257030234992246.03,1.1663704e-06,-75.0,,
27227,257034554269607.4,1.1663508e-06,-75.0,,
27228,257038873692138.22,1.1663312e-06,-75.0,,
27229,257043193259845.8,1.1663116e-06,-75.0,,
27230,257047512972737.53,1.166292e-06,-75.0,,
27231,257051832830820.66,1.1662724e-06,-75.0,,
27232,257056152834102.5,1.1662528e-06,-75.0,,
27233,257060472982590.44,1.1662332e-06,-74.6633908,,
27234,257064793276291.78,1.1662136e-06,-75.0,,
27235,257069113715213.75,1.166194e-06,-75.0,,
27236,257073434299363.78,1.1661744e-06,-75.0,,
27237,257077755028749.16,1.1661548e-06,-75.0,,
27238,257082075903377.25,1.1661352e-06,-75.0,,
27239,257086396923255.28,1.1661156e-06,-75.0,,
27240,257090718088390.66,1.166096e-06,-75.0,,
27241,257095039398790.66,1.1660764e-06,-75.0,,
27242,257099360854462.7,1.1660568e-06,-75.0,,
27243,257103682455413.94,1.1660372e-06,-75.0,,
27244,257108004201651.84,1.1660176e-06,-75.0,,
27245,257112326093183.7,1.165998e-06,-75.0,,
27246,257116648130016.84,1.1659784e-06,-75.0,,
27247,257120970312158.56,1.1659588e-06,-75.0,,
27248,257125292639616.2,1.1659392e-06,-75.0,,
27249,257129615112397.1,1.1659196e-06,-74.4902389,,
27250,257133937730508.62,1.1659e-06,-75.0,,
27251,257138260493958.06,1.1658804e-06,-75.0,,
27252,257142583402752.72,1.1658608e-06,-75.0,,
27253,257146906456899.94,1.1658412e-06,-75.0,,
27254,257151229656407.12,1.1658216e-06,-75.0,,
27255,257155553001281.53,1.165802e-06,-75.0,,
27256,257159876491530.5,1.1657824e-06,-75.0,,
27257,257164200127161.34,1.1657628e-06,-75.0,,
27258,257168523908181.5,1.1657432e-06,-75.0,,
27259,257172847834598.2,1.1657236e-06,-75.0,,
27260,257177171906418.78,1.165704e-06,-75.0,,
27261,257181496123650.6,1.1656844e-06,-75.0,,
27262,257185820486301.06,1.1656648e-06,-75.0,,
27263,257190144994377.38,1.1656452e-06,-75.0,,
27264,257194469647886.94,1.1656256e-06,-75.0,,
27265,257198794446837.1,1.165606e-06,-75.0,,
27266,257203119391235.2,1.1655864e-06,-75.0,,
27267,257207444481088.53,1.1655668e-06,-75.0,,
27268,257211769716404.44,1.1655472e-06,-75.0,,
27269,257216095097190.3,1.1655276e-06,-75.0,,
27270,257220420623453.5,1.165508e-06,-75.0,,
27271,257224746295201.22,1.1654884e-06,-75.0,,
27272,257229072112440.94,1.1654688e-06,-75.0,,
27273,257233398075179.94,1.1654492e-06,-75.0,,
27274,257237724183425.6,1.1654296e-06,-75.0,,
27275,257242050437185.22,1.16541e-06,-75.0,,
27276,257246376836466.12,1.1653904e-06,-75.0,,
27277,257250703381275.72,1.1653708e-06,-75.0,,
27278,257255030071621.34,1.1653512e-06,-75.0,,
27279,257259356907510.28,1.1653316e-06,-75.0,,
27280,257263683888949.9,1.165312e-06,-75.0,,
27281,257268011015947.56,1.1652924e-06,-75.0,,
27282,257272338288510.62,1.1652728e-06,-75.0,,
27283,257276665706646.44,1.1652532e-06,-75.0,,
27284,257280993270362.28,1.1652336e-06,-74.8280489,,
27285,257285320979665.53,1.165214e-06,-75.0,,
27286,257289648834563.56,1.1651944e-06,-75.0,,
27287,257293976835063.72,1.1651748e-06,-75.0,,
27288,257298304981173.3,1.1651552e-06,-75.0,,
27289,257302633272899.72,1.1651356e-06,-75.0,,
27290,257306961710250.28,1.165116e-06,-75.0,,
27291,257311290293232.4,1.1650964e-06,-75.0,,
27292,257315619021853.3,1.1650768e-06,-75.0,,
27293,257319947896120.47,1.1650572e-06,-75.0,,
27294,257324276916041.16,1.1650376e-06,-74.6818292,,
27295,257328606081622.78,1.165018e-06,-75.0,,
27296,257332935392872.66,1.1649984e-06,-75.0,,
27297,257337264849798.12,1.1649788e-06,-75.0,,
27298,257341594452406.56,1.1649592e-06,-75.0,,
27299,257345924200705.34,1.1649396e-06,-75.0,,
27300,257350254094701.78,1.16492e-06,-74.9970209,,
27301,257354584134403.25,1.1649004e-06,-75.0,,
27302,257358914319817.1,1.1648808e-06,-75.0,,
27303,257363244650950.72,1.1648612e-06,-75.0,,
27304,257367575127811.38,1.1648416e-06,-75.0,,
27305,257371905750406.5,1.164822e-06,-75.0,,
27306,257376236518743.4,1.1648024e-06,-74.7944303,,
27307,257380567432829.56,1.1647828e-06,-75.0,,
27308,257384898492672.16,1.1647632e-06,-75.0,,
27309,257389229698278.66,1.1647436e-06,-75.0,,
27310,257393561049656.38,1.164724e-06,-75.0,,
27311,257397892546812.75,1.1647044e-06,-75.0,,
27312,257402224189755.03,1.1646848e-06,-75.0,,
27313,257406555978490.62,1.1646652e-06,-75.0,,
27314,257410887913026.9,1.1646456e-06,-75.0,,
27315,257415219993371.28,1.164626e-06,-75.0,,
27316,257419552219531.0,1.1646064e-06,-74.9056359,,
27317,257423884591513.5,1.1645868e-06,-71.61448,,
27318,257428217109326.1,1.1645672e-06,-67.8568102,,
27319,257432549772976.25,1.1645476e-06,-64.4685742,,
27320,257436882582471.2,1.164528e-06,-58.6035741,,
27321,257441215537818.38,1.1645084e-06,-50.6772226,,
27322,257445548639025.12,1.1644888e-06,-46.603306,,
27323,257449881886098.84,1.1644692e-06,-48.2991702,,
27324,257454215279046.88,1.1644496e-06,-54.9584454,,
27325,257458548817876.56,1.16443e-06,-61.2902952,,
27326,257462882502595.28,1.1644104e-06,-66.4181457,,
27327,257467216333210.5,1.1643908e-06,-70.8110758,,
27328,257471550309729.4,1.1643712e-06,-73.0927881,,
27329,257475884432159.5,1.1643516e-06,-75.0,,
27330,257480218700508.1,1.164332e-06,-75.0,,
27331,257484553114782.56,1.1643124e-06,-75.0,,
27332,257488887674990.34,1.1642928e-06,-74.8759921,,
27333,257493222381138.72,1.1642732e-06,-75.0,,
27334,257497557233235.1,1.1642536e-06,-75.0,,
27335,257501892231286.8,1.164234e-06,-75.0,,
27336,257506227375301.34,1.1642144e-06,-75.0,,
27337,257510562665285.9,1.1641948e-06,-75.0,,
27338,257514898101247.97,1.1641752e-06,-75.0,,
27339,257519233683194.9,1.1641556e-06,-75.0,,
27340,257523569411134.1,1.164136e-06,-75.0,,
27341,257527905285072.88,1.1641164e-06,-75.0,,
27342,257532241305018.62,1.1640968e-06,-75.0,,
27343,257536577470978.72,1.1640772e-06,-75.0,,
27344,257540913782960.6,1.1640576e-06,-75.0,,
27345,257545250240971.53,1.164038e-06,-75.0,,
27346,257549586845018.94,1.1640184e-06,-75.0,,
27347,257553923595110.22,1.1639988e-06,-75.0,,
27348,257558260491252.78,1.1639792e-06,-75.0,,
27349,257562597533453.9,1.1639596e-06,-75.0,,
27350,257566934721721.03,1.16394e-06,-75.0,,
27351,257571272056061.56,1.1639204e-06,-75.0,,
27352,257575609536482.84,1.1639008e-06,-75.0,,
27353,257579947162992.25,1.1638812e-06,-75.0,,
27354,257584284935597.16,1.1638616e-06,-75.0,,
27355,257588622854304.94,1.163842e-06,-75.0,,
27356,257592960919123.06,1.1638224e-06,-75.0,,
27357,257597299130058.8,1.1638028e-06,-75.0,,
27358,257601637487119.6,1.1637832e-06,-75.0,,
27359,257605975990312.78,1.1637636e-06,-75.0,,
27360,257610314639645.84,1.163744e-06,-75.0,,
27361,257614653435126.06,1.1637244e-06,-75.0,,
27362,257618992376760.84,1.1637048e-06,-75.0,,
27363,257623331464557.6,1.1636852e-06,-75.0,,
27364,257627670698523.72,1.1636656e-06,-75.0,,
27365,257632010078666.53,1.163646e-06,-75.0,,
27366,257636349604993.5,1.1636264e-06,-75.0,,
27367,257640689277511.94,1.1636068e-06,-75.0,,
27368,257645029096229.34,1.1635872e-06,-75.0,,
27369,257649369061152.97,1.1635676e-06,-75.0,,
27370,257653709172290.28,1.163548e-06,-75.0,,
27371,257658049429648.62,1.1635284e-06,-75.0,,
27372,257662389833235.5,1.1635088e-06,-75.0,,
27373,257666730383058.16,1.1634892e-06,-75.0,,
27374,257671071079124.03,1.1634696e-06,-74.7539184,,
27375,257675411921440.53,1.16345e-06,-75.0,,
27376,257679752910015.1,1.1634304e-06,-75.0,,
27377,257684094044855.03,1.1634108e-06,-75.0,,
