freq,lbd,S,aux,idl,mu
390314105301531.1,7.6808e-07,-75.0,,,105.23818242632048
390316137986345.1,7.68076e-07,-75.0,,,105.24022073069223
390318170692330.94,7.68072e-07,-75.0,,,105.24225905629433
390320203419488.94,7.68068e-07,-75.0,,,105.24429740312715
390322236167819.4,7.68064e-07,-75.0,,,105.24633577119093
390324268937322.6,7.6806e-07,-75.0,,,105.24837416048607
390326301727999.0,7.68056e-07,-75.0,,,105.25041257101286
390328334539848.9,7.68052e-07,-75.0,,,105.25245100277168
390330367372872.5,7.68048e-07,-75.0,,,105.2544894557628
390332400227070.3,7.68044e-07,-75.0,,,105.25652792998665
390334433102442.56,7.6804e-07,-73.8556274,,,105.25856642544346
390336465998989.6,7.68036e-07,-71.5311304,,,105.26060494213363
390338498916711.8,7.68032e-07,-75.0,,,105.26264348005746
390340531855609.44,7.68028e-07,-75.0,,,105.26468203921527
390342564815682.8,7.68024e-07,-75.0,,,105.26672061960738
390344597796932.4,7.6802e-07,-75.0,,,105.26875922123422
390346630799358.3,7.68016e-07,-75.0,,,105.27079784409598
390348663822961.1,7.68012e-07,-75.0,,,105.27283648819316
390350696867740.94,7.68008e-07,-75.0,,,105.27487515352588
390352729933698.25,7.68004e-07,-75.0,,,105.27691384009465
390354763020833.3,7.68e-07,-75.0,,,105.27895254789972
390356796129146.5,7.67996e-07,-75.0,,,105.28099127694146
390358829258638.1,7.67992e-07,-75.0,,,105.28303002722019
390360862409308.5,7.67988e-07,-75.0,,,105.28506879873623
390362895581157.94,7.67984e-07,-75.0,,,105.28710759148987
390364928774186.8,7.6798e-07,-75.0,,,105.2891464054815
390366961988395.5,7.67976e-07,-75.0,,,105.29118524071151
390368995223784.25,7.67972e-07,-72.1891017,,,105.29322409718013
390371028480353.4,7.67968e-07,-71.4767846,,,105.29526297488768
390373061758103.25,7.67964e-07,-69.9744897,,,105.29730187383454
390375095057034.25,7.6796e-07,-70.3792398,,,105.29934079402108
390377128377146.56,7.67956e-07,-75.0,,,105.30137973544748
390379161718440.7,7.67952e-07,-75.0,,,105.30341869811426
390381195080916.94,7.67948e-07,-75.0,,,105.30545768202172
390383228464575.5,7.67944e-07,-75.0,,,105.30749668717006
390385261869416.9,7.6794e-07,-75.0,,,105.30953571355977
390387295295441.25,7.67936e-07,-75.0,,,105.31157476119105
390389328742649.06,7.67932e-07,-75.0,,,105.31361383006433
390391362211040.6,7.67928e-07,-72.9611086,,,105.31565292017991
390393395700616.2,7.67924e-07,-74.5527804,,,105.31769203153807
390395429211376.2,7.6792e-07,-75.0,,,105.31973116413923
390397462743320.9,7.67916e-07,-75.0,,,105.32177031798365
390399496296450.6,7.67912e-07,-75.0,,,105.32380949307169
390401529870765.75,7.67908e-07,-75.0,,,105.32584868940368
390403563466266.6,7.67904e-07,-75.0,,,105.32788790698
390405597082953.5,7.679e-07,-75.0,,,105.32992714580087
390407630720826.8,7.67896e-07,-75.0,,,105.33196640586675
390409664379886.75,7.67892e-07,-75.0,,,105.33400568717785
390411698060133.8,7.67888e-07,-75.0,,,105.33604498973463
390413731761568.2,7.67884e-07,-75.0,,,105.33808431353731
390415765484190.25,7.6788e-07,-73.4622828,,,105.34012365858624
390417799228000.4,7.67876e-07,-74.9100588,,,105.34216302488181
390419832992998.9,7.67872e-07,-75.0,,,105.34420241242434
390421866779186.0,7.67868e-07,-75.0,,,105.34624182121408
390423900586562.2,7.67864e-07,-75.0,,,105.34828125125145
390425934415127.75,7.6786e-07,-75.0,,,105.35032070253678
390427968264883.0,7.67856e-07,-75.0,,,105.35236017507037
390430002135828.25,7.67852e-07,-75.0,,,105.35439966885254
390432036027963.9,7.67848e-07,-75.0,,,105.35643918388368
390434069941290.1,7.67844e-07,-75.0,,,105.35847872016403
390436103875807.44,7.6784e-07,-75.0,,,105.36051827769401
390438137831516.1,7.67836e-07,-75.0,,,105.36255785647397
390440171808416.5,7.67832e-07,-75.0,,,105.36459745650419
390442205806508.75,7.67828e-07,-75.0,,,105.36663707778487
390444239825793.44,7.67824e-07,-75.0,,,105.3686767203166
390446273866270.75,7.6782e-07,-75.0,,,105.37071638409952
390448307927941.06,7.67816e-07,-75.0,,,105.37275606913404
390450342010804.75,7.67812e-07,-75.0,,,105.37479577542052
390452376114862.06,7.67808e-07,-69.4010218,,,105.37683550295922
390454410240113.4,7.67804e-07,-70.1761306,,,105.37887525175051
390456444386559.0,7.678e-07,-69.1637083,,,105.38091502179472
390458478554199.3,7.67796e-07,-68.1575103,,,105.3829548130922
390460512743034.56,7.67792e-07,-70.7522654,,,105.38499462564322
390462546953065.2,7.67788e-07,-75.0,,,105.3870344594482
390464581184291.44,7.67784e-07,-75.0,,,105.38907431450741
390466615436713.7,7.6778e-07,-75.0,,,105.39111419082123
390468649710332.2,7.67776e-07,-75.0,,,105.39315408838988
390470684005147.4,7.67772e-07,-75.0,,,105.39519400721383
390472718321159.5,7.67768e-07,-75.0,,,105.39723394729332
390474752658368.94,7.67764e-07,-75.0,,,105.3992739086287
390476787016776.06,7.6776e-07,-75.0,,,105.4013138912204
390478821396381.1,7.67756e-07,-75.0,,,105.40335389506862
390480855797184.5,7.67752e-07,-75.0,,,105.40539392017378
390482890219186.5,7.67748e-07,-75.0,,,105.40743396653615
390484924662387.44,7.67744e-07,-75.0,,,105.40947403415608
390486959126787.7,7.6774e-07,-75.0,,,105.41151412303391
390488993612387.5,7.67736e-07,-75.0,,,105.41355423316993
390491028119187.44,7.67732e-07,-75.0,,,105.41559436456468
390493062647187.5,7.67728e-07,-75.0,,,105.41763451721816
390495097196388.3,7.67724e-07,-75.0,,,105.41967469113101
390497131766790.0,7.6772e-07,-75.0,,,105.42171488630333
390499166358392.94,7.67716e-07,-75.0,,,105.42375510273553
390501200971197.6,7.67712e-07,-75.0,,,105.42579534042808
390503235605204.06,7.67708e-07,-73.4985852,,,105.42783559938101
390505270260412.9,7.67704e-07,-75.0,,,105.42987587959493
390507304936824.3,7.677e-07,-75.0,,,105.43191618107008
390509339634438.6,7.67696e-07,-75.0,,,105.43395650380673
390511374353256.25,7.67692e-07,-75.0,,,105.43599684780531
390513409093277.5,7.67688e-07,-75.0,,,105.43803721306614
390515443854502.7,7.67684e-07,-69.3988412,,,105.44007759958951
390517478636932.06,7.6768e-07,-69.5009416,,,105.4421180073757
390519513440566.06,7.67676e-07,-69.2299548,,,105.44415843642514
390521548265405.0,7.67672e-07,-70.5794001,,,105.44619888673815
390523583111449.2,7.67668e-07,-72.3367932,,,105.448239358315
390525617978699.0,7.67664e-07,-72.2344639,,,105.45027985115614
390527652867154.7,7.6766e-07,-72.7318212,,,105.45232036526176
390529687776816.7,7.67656e-07,-72.3997049,,,105.45436090063232
390531722707685.25,7.67652e-07,-73.3850167,,,105.45640145726807
390533757659760.7,7.67648e-07,-75.0,,,105.45844203516933
390535792633043.44,7.67644e-07,-75.0,,,105.46048263433653
390537827627533.75,7.6764e-07,-75.0,,,105.46252325476992
390539862643231.94,7.67636e-07,-75.0,,,105.46456389646981
390541897680138.4,7.67632e-07,-75.0,,,105.46660455943659
390543932738253.44,7.67628e-07,-75.0,,,105.46864524367064
390545967817577.4,7.67624e-07,-75.0,,,105.47068594917218
390548002918110.5,7.6762e-07,-75.0,,,105.47272667594154
390550038039853.25,7.67616e-07,-75.0,,,105.47476742397917
390552073182805.94,7.67612e-07,-75.0,,,105.47680819328538
390554108346968.75,7.67608e-07,-75.0,,,105.47884898386035
390556143532342.2,7.67604e-07,-75.0,,,105.48088979570458
390558178738926.56,7.676e-07,-75.0,,,105.4829306288184
390560213966722.1,7.67596e-07,-75.0,,,105.48497148320203
390562249215729.2,7.67592e-07,-75.0,,,105.48701235885581
390564284485948.2,7.67588e-07,-75.0,,,105.48905325578016
390566319777379.4,7.67584e-07,-75.0,,,105.49109417397536
390568355090023.2,7.6758e-07,-75.0,,,105.49313511344181
390570390423879.8,7.67576e-07,-71.6834316,,,105.49517607417972
390572425778949.7,7.67572e-07,-75.0,,,105.49721705618954
390574461155233.1,7.67568e-07,-75.0,,,105.49925805947156
390576496552730.4,7.67564e-07,-69.664059,,,105.50129908402603
390578531971441.94,7.6756e-07,-71.4298212,,,105.50334012985348
390580567411368.0,7.67556e-07,-75.0,,,105.50538119695408
390582602872508.94,7.67552e-07,-75.0,,,105.50742228532819
390584638354865.1,7.67548e-07,-75.0,,,105.50946339497621
390586673858436.75,7.67544e-07,-75.0,,,105.51150452589832
390588709383224.3,7.6754e-07,-75.0,,,105.51354567809501
390590744929228.06,7.67536e-07,-75.0,,,105.51558685156655
390592780496448.4,7.67532e-07,-75.0,,,105.51762804631332
390594816084885.5,7.67528e-07,-72.2853507,,,105.51966926233555
390596851694539.9,7.67524e-07,-75.0,,,105.52171049963368
390598887325411.75,7.6752e-07,-75.0,,,105.52375175820798
390600922977501.44,7.67516e-07,-75.0,,,105.52579303805874
390602958650809.4,7.67512e-07,-75.0,,,105.52783433918641
390604994345335.8,7.67508e-07,-75.0,,,105.52987566159125
390607030061081.1,7.67504e-07,-75.0,,,105.53191700527363
390609065798045.6,7.675e-07,-75.0,,,105.53395837023385
390611101556229.6,7.67496e-07,-75.0,,,105.53599975647222
390613137335633.5,7.67492e-07,-75.0,,,105.53804116398915
390615173136257.5,7.67488e-07,-75.0,,,105.54008259278487
390617208958102.06,7.67484e-07,-75.0,,,105.54212404285981
390619244801167.44,7.6748e-07,-75.0,,,105.54416551421423
390621280665454.0,7.67476e-07,-75.0,,,105.54620700684852
390623316550962.1,7.67472e-07,-75.0,,,105.54824852076302
390625352457692.06,7.67468e-07,-75.0,,,105.55029005595802
390627388385644.1,7.67464e-07,-75.0,,,105.5523316124338
390629424334818.75,7.6746e-07,-75.0,,,105.55437319019083
390631460305216.2,7.67456e-07,-75.0,,,105.55641478922934
390633496296836.8,7.67452e-07,-75.0,,,105.5584564095497
390635532309680.94,7.67448e-07,-75.0,,,105.56049805115225
390637568343748.9,7.67444e-07,-75.0,,,105.56253971403727
390639604399041.0,7.6744e-07,-75.0,,,105.56458139820518
390641640475557.6,7.67436e-07,-75.0,,,105.56662310365624
390643676573299.0,7.67432e-07,-75.0,,,105.56866483039074
390645712692265.6,7.67428e-07,-75.0,,,105.57070657840917
390647748832457.7,7.67424e-07,-75.0,,,105.57274834771172
390649784993875.6,7.6742e-07,-75.0,,,105.57479013829882
390651821176519.7,7.67416e-07,-75.0,,,105.57683195017073
390653857380390.2,7.67412e-07,-75.0,,,105.57887378332777
390655893605487.5,7.67408e-07,-75.0,,,105.58091563777029
390657929851812.1,7.67404e-07,-75.0,,,105.58295751349881
390659966119364.1,7.674e-07,-72.9556082,,,105.58499941051339
390662002408143.9,7.67396e-07,-75.0,,,105.58704132881441
390664038718151.9,7.67392e-07,-75.0,,,105.58908326840238
390666075049388.3,7.67388e-07,-75.0,,,105.59112522927745
390668111401853.6,7.67384e-07,-75.0,,,105.5931672114401
390670147775547.94,7.6738e-07,-75.0,,,105.59520921489043
390672184170471.8,7.67376e-07,-74.4684898,,,105.59725123962903
390674220586625.5,7.67372e-07,-75.0,,,105.59929328565612
390676257024009.3,7.67368e-07,-75.0,,,105.60133535297203
390678293482623.6,7.67364e-07,-75.0,,,105.60337744157714
390680329962468.7,7.6736e-07,-73.2500517,,,105.60541955147168
390682366463544.94,7.67356e-07,-74.65411,,,105.60746168265612
390684402985852.6,7.67352e-07,-72.5675593,,,105.6095038351307
390686439529392.1,7.67348e-07,-71.4968332,,,105.61154600889577
390688476094163.75,7.67344e-07,-75.0,,,105.61358820395168
390690512680167.9,7.6734e-07,-75.0,,,105.61563042029877
390692549287404.75,7.67336e-07,-75.0,,,105.61767265793732
390694585915874.75,7.67332e-07,-75.0,,,105.6197149168677
390696622565578.25,7.67328e-07,-75.0,,,105.62175719709028
390698659236515.5,7.67324e-07,-75.0,,,105.62379949860531
390700695928686.9,7.6732e-07,-75.0,,,105.62584182141318
390702732642092.7,7.67316e-07,-75.0,,,105.62788416551417
390704769376733.4,7.67312e-07,-75.0,,,105.62992653090876
390706806132609.1,7.67308e-07,-75.0,,,105.6319689175971
390708842909720.25,7.67304e-07,-75.0,,,105.63401132557955
390710879708067.25,7.673e-07,-75.0,,,105.63605375485656
390712916527650.3,7.67296e-07,-75.0,,,105.63809620542835
390714953368469.9,7.67292e-07,-75.0,,,105.64013867729535
390716990230526.2,7.67288e-07,-75.0,,,105.64218117045782
390719027113819.6,7.67284e-07,-75.0,,,105.64422368491611
390721064018350.5,7.6728e-07,-75.0,,,105.64626622067057
390723100944119.2,7.67276e-07,-75.0,,,105.64830877772154
390725137891125.94,7.67272e-07,-75.0,,,105.6503513560693
390727174859371.2,7.67268e-07,-75.0,,,105.65239395571426
390729211848855.1,7.67264e-07,-75.0,,,105.65443657665664
390731248859578.25,7.6726e-07,-75.0,,,105.6564792188969
390733285891540.75,7.67256e-07,-75.0,,,105.65852188243528
390735322944743.06,7.67252e-07,-75.0,,,105.66056456727219
390737360019185.44,7.67248e-07,-75.0,,,105.66260727340787
390739397114868.3,7.67244e-07,-75.0,,,105.66465000084278
390741434231791.9,7.6724e-07,-75.0,,,105.6666927495771
390743471369956.56,7.67236e-07,-75.0,,,105.66873551961126
390745508529362.7,7.67232e-07,-75.0,,,105.6707783109456
390747545710010.6,7.67228e-07,-75.0,,,105.67282112358045
390749582911900.56,7.67224e-07,-75.0,,,105.67486395751604
390751620135033.0,7.6722e-07,-75.0,,,105.67690681275286
390753657379408.2,7.67216e-07,-75.0,,,105.67894968929116
390755694645026.4,7.67212e-07,-75.0,,,105.68099258713117
390757731931888.06,7.67208e-07,-75.0,,,105.68303550627343
390759769239993.5,7.67204e-07,-75.0,,,105.68507844671817
390761806569343.06,7.672e-07,-75.0,,,105.68712140846576
390763843919937.0,7.67196e-07,-75.0,,,105.68916439151646
390765881291775.7,7.67192e-07,-75.0,,,105.69120739587063
390767918684859.5,7.67188e-07,-75.0,,,105.69325042152867
390769956099188.7,7.67184e-07,-75.0,,,105.69529346849082
390771993534763.7,7.6718e-07,-75.0,,,105.69733653675752
390774030991584.7,7.67176e-07,-75.0,,,105.69937962632895
390776068469652.2,7.67172e-07,-75.0,,,105.70142273720563
390778105968966.4,7.67168e-07,-75.0,,,105.70346586938773
390780143489527.7,7.67164e-07,-75.0,,,105.70550902287569
390782181031336.4,7.6716e-07,-75.0,,,105.70755219766977
390784218594392.8,7.67156e-07,-75.0,,,105.70959539377034
390786256178697.3,7.67152e-07,-75.0,,,105.71163861117772
390788293784250.25,7.67148e-07,-71.2556318,,,105.71368184989227
390790331411051.94,7.67144e-07,-75.0,,,105.71572510991432
390792369059102.6,7.6714e-07,-70.8605284,,,105.71776839124412
390794406728402.8,7.67136e-07,-69.1076134,,,105.71981169388216
390796444418952.7,7.67132e-07,-69.1923943,,,105.72185501782863
390798482130752.6,7.67128e-07,-70.5291253,,,105.72389836308392
390800519863803.0,7.67124e-07,-71.8164844,,,105.7259417296484
390802557618104.1,7.6712e-07,-75.0,,,105.72798511752237
390804595393656.2,7.67116e-07,-75.0,,,105.73002852670602
390806633190459.75,7.67112e-07,-75.0,,,105.73207195719993
390808671008515.06,7.67108e-07,-75.0,,,105.73411540900436
390810708847822.4,7.67104e-07,-75.0,,,105.73615888211953
390812746708382.2,7.671e-07,-75.0,,,105.73820237654594
390814784590194.7,7.67096e-07,-75.0,,,105.74024589228381
390816822493260.25,7.67092e-07,-75.0,,,105.7422894293335
390818860417579.2,7.67088e-07,-70.4764534,,,105.74433298769532
390820898363151.9,7.67084e-07,-68.5042521,,,105.74637656736964
390822936329978.6,7.6708e-07,-70.4091324,,,105.74842016835679
390824974318059.75,7.67076e-07,-72.2150331,,,105.75046379065707
390827012327395.6,7.67072e-07,-75.0,,,105.75250743427085
390829050357986.5,7.67068e-07,-75.0,,,105.75455109919841
390831088409832.8,7.67064e-07,-75.0,,,105.75659478544016
390833126482934.9,7.6706e-07,-71.4595472,,,105.75863849299643
390835164577292.94,7.67056e-07,-70.3554972,,,105.76068222186746
390837202692907.4,7.67052e-07,-72.899464,,,105.76272597205363
390839240829778.56,7.67048e-07,-72.7795233,,,105.76476974355532
390841278987906.8,7.67044e-07,-75.0,,,105.76681353637284
390843317167292.5,7.6704e-07,-75.0,,,105.76885735050656
390845355367935.8,7.67036e-07,-75.0,,,105.77090118595667
390847393589837.2,7.67032e-07,-75.0,,,105.77294504272363
390849431832997.0,7.67028e-07,-75.0,,,105.77498892080779
390851470097415.44,7.67024e-07,-75.0,,,105.77703282020934
390853508383093.0,7.6702e-07,-75.0,,,105.7790767409288
390855546690029.94,7.67016e-07,-75.0,,,105.7811206829664
390857585018226.56,7.67012e-07,-75.0,,,105.78316464632246
390859623367683.25,7.67008e-07,-75.0,,,105.78520863099736
390861661738400.3,7.67004e-07,-75.0,,,105.78725263699141
390863700130378.06,7.67e-07,-75.0,,,105.78929666430493
390865738543616.9,7.66996e-07,-75.0,,,105.7913407129383
390867776978117.1,7.66992e-07,-75.0,,,105.79338478289186
390869815433879.0,7.66988e-07,-75.0,,,105.79542887416585
390871853910902.94,7.66984e-07,-75.0,,,105.79747298676067
390873892409189.3,7.6698e-07,-75.0,,,105.79951712067671
390875930928738.3,7.66976e-07,-75.0,,,105.80156127591417
390877969469550.4,7.66972e-07,-75.0,,,105.80360545247346
390880008031625.8,7.66968e-07,-75.0,,,105.80564965035492
390882046614965.0,7.66964e-07,-75.0,,,105.80769386955892
390884085219568.2,7.6696e-07,-75.0,,,105.80973811008569
390886123845435.75,7.66956e-07,-72.9280199,,,105.81178237193564
390888162492568.0,7.66952e-07,-72.4148495,,,105.81382665510905
390890201160965.3,7.66948e-07,-75.0,,,105.81587095960633
390892239850627.94,7.66944e-07,-75.0,,,105.8179152854277
390894278561556.3,7.6694e-07,-75.0,,,105.81995963257361
390896317293750.75,7.66936e-07,-71.2240781,,,105.82200400104438
390898356047211.5,7.66932e-07,-75.0,,,105.82404839084025
390900394821938.94,7.66928e-07,-73.7387329,,,105.82609280196161
390902433617933.44,7.66924e-07,-69.5494133,,,105.82813723440881
390904472435195.3,7.6692e-07,-71.7900362,,,105.8301816881822
390906511273724.9,7.66916e-07,-75.0,,,105.83222616328207
390908550133522.5,7.66912e-07,-75.0,,,105.83427065970879
390910589014588.5,7.66908e-07,-75.0,,,105.8363151774627
390912627916923.1,7.66904e-07,-75.0,,,105.83835971654402
390914666840526.8,7.669e-07,-75.0,,,105.84040427695321
390916705785399.8,7.66896e-07,-75.0,,,105.8424488586905
390918744751542.56,7.66892e-07,-75.0,,,105.84449346175636
390920783738955.4,7.66888e-07,-75.0,,,105.84653808615109
390922822747638.5,7.66884e-07,-75.0,,,105.84858273187491
390924861777592.3,7.6688e-07,-75.0,,,105.85062739892824
390926900828817.2,7.66876e-07,-75.0,,,105.85267208731145
390928939901313.4,7.66872e-07,-75.0,,,105.85471679702476
390930978995081.3,7.66868e-07,-75.0,,,105.85676152806863
390933018110121.25,7.66864e-07,-75.0,,,105.85880628044332
390935057246433.5,7.6686e-07,-75.0,,,105.86085105414912
390937096404018.5,7.66856e-07,-75.0,,,105.86289584918649
390939135582876.5,7.66852e-07,-75.0,,,105.86494066555566
390941174783007.9,7.66848e-07,-75.0,,,105.86698550325703
390943214004412.94,7.66844e-07,-75.0,,,105.86903036229089
390945253247092.0,7.6684e-07,-75.0,,,105.87107524265757
390947292511045.4,7.66836e-07,-73.8615622,,,105.87312014435737
390949331796273.5,7.66832e-07,-72.616545,,,105.87516506739074
390951371102776.6,7.66828e-07,-75.0,,,105.87721001175792
390953410430555.1,7.66824e-07,-75.0,,,105.87925497745931
390955449779609.25,7.6682e-07,-75.0,,,105.88129996449514
390957489149939.5,7.66816e-07,-75.0,,,105.8833449728659
390959528541546.0,7.66812e-07,-75.0,,,105.88539000257174
390961567954429.25,7.66808e-07,-75.0,,,105.88743505361316
390963607388589.5,7.66804e-07,-75.0,,,105.88948012599039
390965646844027.1,7.668e-07,-75.0,,,105.89152521970382
390967686320742.4,7.66796e-07,-75.0,,,105.8935703347537
390969725818735.75,7.66792e-07,-75.0,,,105.89561547114054
390971765338007.4,7.66788e-07,-75.0,,,105.89766062886444
390973804878557.75,7.66784e-07,-75.0,,,105.89970580792593
390975844440387.06,7.6678e-07,-75.0,,,105.90175100832518
390977884023495.8,7.66776e-07,-75.0,,,105.9037962300627
390979923627884.2,7.66772e-07,-75.0,,,105.90584147313866
390981963253552.56,7.66768e-07,-72.7626057,,,105.90788673755347
390984002900501.3,7.66764e-07,-69.6293383,,,105.90993202330748
390986042568730.75,7.6676e-07,-75.0,,,105.91197733040102
390988082258241.25,7.66756e-07,-75.0,,,105.91402265883444
390990121969033.06,7.66752e-07,-75.0,,,105.91606800860801
390992161701106.5,7.66748e-07,-75.0,,,105.91811337972204
390994201454462.0,7.66744e-07,-75.0,,,105.92015877217698
390996241229099.8,7.6674e-07,-75.0,,,105.92220418597306
390998281025020.3,7.66736e-07,-75.0,,,105.92424962111066
391000320842223.9,7.66732e-07,-75.0,,,105.92629507759017
391002360680710.75,7.66728e-07,-75.0,,,105.92834055541182
391004400540481.3,7.66724e-07,-75.0,,,105.93038605457602
391006440421535.9,7.6672e-07,-75.0,,,105.93243157508304
391008480323874.8,7.66716e-07,-75.0,,,105.9344771169333
391010520247498.4,7.66712e-07,-75.0,,,105.93652268012701
391012560192407.0,7.66708e-07,-75.0,,,105.93856826466462
391014600158600.94,7.66704e-07,-75.0,,,105.94061387054641
391016640146080.6,7.667e-07,-75.0,,,105.9426594977728
391018680154846.25,7.66696e-07,-75.0,,,105.94470514634395
391020720184898.25,7.66692e-07,-75.0,,,105.94675081626033
391022760236236.94,7.66688e-07,-75.0,,,105.94879650752226
391024800308862.56,7.66684e-07,-75.0,,,105.95084222012997
391026840402775.6,7.6668e-07,-75.0,,,105.95288795408396
391028880517976.3,7.66676e-07,-75.0,,,105.95493370938445
391030920654465.0,7.66672e-07,-75.0,,,105.95697948603177
391032960812242.06,7.66668e-07,-75.0,,,105.95902528402632
391035000991307.8,7.66664e-07,-75.0,,,105.96107110336843
391037041191662.56,7.6666e-07,-75.0,,,105.96311694405838
391039081413306.6,7.66656e-07,-75.0,,,105.9651628060965
391041121656240.5,7.66652e-07,-75.0,,,105.9672086894833
391043161920464.1,7.66648e-07,-75.0,,,105.9692545942187
391045202205978.25,7.66644e-07,-75.0,,,105.97130052030346
391047242512783.06,7.6664e-07,-75.0,,,105.97334646773777
391049282840878.8,7.66636e-07,-75.0,,,105.97539243652187
391051323190266.0,7.66632e-07,-75.0,,,105.97743842665629
391053363560944.8,7.66628e-07,-75.0,,,105.97948443814118
391055403952915.6,7.66624e-07,-75.0,,,105.98153047097694
391057444366178.8,7.6662e-07,-75.0,,,105.98357652516394
391059484800734.6,7.66616e-07,-71.8904018,,,105.98562260070243
